episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S03E01,34,1,"00:01:35,007","00:01:37,184",LESTAT DE LIONCOURT,But not her.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,35,1,"00:01:37,358","00:01:38,576",LESTAT DE LIONCOURT,Who made you?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,36,1,"00:01:38,707","00:01:41,318",LOUIS DE POINTE DU LAC,His name was Magnus.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT
S03E01,37,1,"00:01:41,449","00:01:44,539",LOUIS DE POINTE DU LAC,He took me from my room in Paris as I kicked and screamed.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY
S03E01,38,1,"00:01:44,713","00:01:47,150",LESTAT DE LIONCOURT,The light's going out of your blue eyes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,39,1,"00:01:47,324","00:01:48,673",LOUIS DE POINTE DU LAC,I've come to kill you.,high,exact dialogue match to an attributed source,,English,,
S03E01,40,1,"00:01:48,804","00:01:51,285",LESTAT DE LIONCOURT,I have the blood of Akasha in me.,high,exact dialogue match to an attributed source,,English,,
S03E01,41,1,"00:01:51,415","00:01:53,113",LOUIS DE POINTE DU LAC,He didn't save you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT
S03E01,42,1,"00:01:53,243","00:01:55,158",LOUIS DE POINTE DU LAC,Lestat did.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT
S03E01,43,1,"00:01:55,332","00:01:57,421",DANIEL MOLLOY,I'm guessing you haven't heard from my maker.,high,exact dialogue match to an attributed source,,English,,
S03E01,44,1,"00:01:57,552","00:01:59,138",DANIEL MOLLOY,I shouldn't have left you alone with him.,high,exact dialogue match to an attributed source,,English,,
S03E01,45,1,"00:01:59,162","00:02:00,835",DANIEL MOLLOY,Make it up to me. We'll do a follow-up book.,high,exact dialogue match to an attributed source,,English,,
S03E01,46,1,"00:02:00,859","00:02:02,644",LOUIS DE POINTE DU LAC,I'm companion enough for myself now.,high,exact dialogue match to an attributed source,,English,,
S03E01,47,1,"00:02:02,818","00:02:04,341",LESTAT DE LIONCOURT,"I'm sorry, I don't have much time.",high,exact dialogue match to an attributed source,,English,,
S03E01,48,1,"00:02:04,515","00:02:06,493",LESTAT DE LIONCOURT,I'm in the middle of rehearsing. I'm going on tour.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,49,1,"00:02:06,517","00:02:09,651",DANIEL MOLLOY,Just need about 50 more years of practice.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,50,1,"00:02:23,708","00:02:25,580",LESTAT DE LIONCOURT,♪ I'm the little killer,high,season 3 performance context,,English,,
S03E01,51,1,"00:02:25,667","00:02:27,712",LESTAT DE LIONCOURT,♪ I'm the lonely one ♪,high,season 3 performance context,,English,,
S03E01,52,1,"00:02:27,843","00:02:29,453",LESTAT DE LIONCOURT,♪ I'm the chill creeping up your spine ♪,high,season 3 performance context,,English,,
S03E01,53,1,"00:02:29,584","00:02:31,823",LESTAT DE LIONCOURT,♪ Telling you to run ♪,high,season 3 performance context,,English,,
S03E01,54,1,"00:02:31,847","00:02:33,718",LESTAT DE LIONCOURT,♪ I'm a hanging shadow,high,season 3 performance context,,English,,
S03E01,55,1,"00:02:33,805","00:02:35,870",LESTAT DE LIONCOURT,♪ I'm a lost love ♪,high,season 3 performance context,,English,,
S03E01,56,1,"00:02:35,894","00:02:37,548",LESTAT DE LIONCOURT,♪ I'm the past and the future ♪,high,season 3 performance context,,English,,
S03E01,57,1,"00:02:37,635","00:02:39,811",LESTAT DE LIONCOURT,"♪ The last of the sutures, the cooing dove ♪",high,season 3 performance context,,English,,
S03E01,58,1,"00:02:39,942","00:02:41,659",LESTAT DE LIONCOURT,♪ We're the rock and rollers ♪,high,season 3 performance context,,English,,
S03E01,59,1,"00:02:41,683","00:02:43,989",LESTAT DE LIONCOURT,♪ We're the good time,high,season 3 performance context,,English,,
S03E01,60,1,"00:02:44,076","00:02:44,947",LESTAT DE LIONCOURT,♪ We're the heart pumping blood ♪,high,season 3 performance context,,English,,
S03E01,61,1,"00:02:45,077","00:02:46,185",LESTAT DE LIONCOURT,♪ We're the face in the mud ♪,high,season 3 performance context,,English,,
S03E01,62,1,"00:02:46,209","00:02:49,212",LESTAT DE LIONCOURT,♪ We're this stupid rhyme ♪,high,season 3 performance context,,English,,
S03E01,63,1,"00:02:49,343","00:02:51,127",LESTAT DE LIONCOURT,"♪ Bang, bang.",high,season 3 performance context,,English,,
S03E01,63,2,"00:02:49,343","00:02:51,127",LESTAT DE LIONCOURT,"♪ Bang, bang ♪",high,season 3 performance context,,English,,
S03E01,64,1,"00:02:51,214","00:02:53,129",LESTAT DE LIONCOURT,"♪ Bang, bang.",high,season 3 performance context,,English,,
S03E01,64,2,"00:02:51,214","00:02:53,129",LESTAT DE LIONCOURT,"♪ Bang, bang ♪",high,season 3 performance context,,English,,
S03E01,65,1,"00:02:53,216","00:02:54,672",LESTAT DE LIONCOURT,"♪ Bang, bang ♪",high,season 3 performance context,,English,,
S03E01,66,1,"00:02:54,696","00:02:58,395",LESTAT DE LIONCOURT,♪ All fall down,high,season 3 performance context,,English,,
S03E01,67,1,"00:02:58,482","00:03:02,269",LESTAT DE LIONCOURT,♪ Burn the ground ♪,high,season 3 performance context,,English,,
S03E01,68,1,"00:03:02,356","00:03:06,447",LESTAT DE LIONCOURT,♪ All fall down ♪,high,season 3 performance context,,English,,
S03E01,69,1,"00:03:06,577","00:03:09,208",LESTAT DE LIONCOURT,♪ Burn the ♪,high,season 3 performance context,,English,,
S03E01,70,1,"00:03:09,232","00:03:11,321",LESTAT DE LIONCOURT,"♪ Bang, bang.",high,season 3 performance context,,English,,
S03E01,70,2,"00:03:09,232","00:03:11,321",LESTAT DE LIONCOURT,"♪ Bang, bang",high,season 3 performance context,,English,,
S03E01,71,1,"00:03:11,408","00:03:13,367",LESTAT DE LIONCOURT,"♪ Bang, bang.",high,season 3 performance context,,English,,
S03E01,71,2,"00:03:11,408","00:03:13,367",LESTAT DE LIONCOURT,"♪ Bang, bang ♪",high,season 3 performance context,,English,,
S03E01,72,1,"00:03:13,454","00:03:17,303",LESTAT DE LIONCOURT,"♪ Bang, bang, bang, bang, bang, bang ♪",high,season 3 performance context,,English,,
S03E01,73,1,"00:03:17,327","00:03:20,939",LESTAT DE LIONCOURT,Hmm. C'est cool.,high,season 3 performance context,,Mixed English/French,,
S03E01,74,1,"00:03:49,098","00:03:50,185",LESTAT DE LIONCOURT,Good evening.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,75,1,"00:03:52,057","00:03:54,669",LESTAT DE LIONCOURT,The house wishes to extend its gratitude to the gathering,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,76,1,"00:03:54,756","00:03:58,368",LESTAT DE LIONCOURT,for your compliance with the unorthodox prerequisites,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,77,1,"00:03:58,455","00:04:00,631",LESTAT DE LIONCOURT,of tonight's event.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,78,1,"00:04:00,718","00:04:03,243",DANIEL MOLLOY,"Furthermore, we wish to reiterate",uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,79,1,"00:04:03,330","00:04:05,288",DANIEL MOLLOY,that the anonymity that you have granted us,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,80,1,"00:04:05,419","00:04:07,203",DANIEL MOLLOY,will be given to you individually,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,81,1,"00:04:07,334","00:04:11,381",DANIEL MOLLOY,as well as to any institutions that you are representing.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,82,1,"00:04:11,512","00:04:13,427",LESTAT DE LIONCOURT,"Stating the obvious,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,83,1,"00:04:13,514","00:04:15,777",LESTAT DE LIONCOURT,we are not here and neither are you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,84,1,"00:04:18,693","00:04:22,063",DANIEL MOLLOY,"Lot one of two, the master recordings",uncertain,best contextual candidate from text-only sources,recognition_margin=1.51; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,85,1,"00:04:22,087","00:04:24,979",DANIEL MOLLOY,"of ""The Complete Works of the Vampire Lestat de Lioncourt,""",uncertain,best contextual candidate from text-only sources,recognition_margin=1.51; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,86,1,"00:04:25,003","00:04:28,069",DANIEL MOLLOY,which includes his 2025 self-titled album.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.51; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,87,1,"00:04:28,093","00:04:29,878",DANIEL MOLLOY,"""The Vampire Lestat,""",uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,88,1,"00:04:29,965","00:04:32,010",DANIEL MOLLOY,additional session tracks that were discarded,uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,89,1,"00:04:32,097","00:04:34,380",DANIEL MOLLOY,"in the final assemblage of the album,",uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,90,1,"00:04:34,404","00:04:37,189",DANIEL MOLLOY,"original handwritten scores, and private recordings",uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,91,1,"00:04:37,277","00:04:39,931",DANIEL MOLLOY,"by the Vampire Lestat himself, which include",uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,92,1,"00:04:40,018","00:04:42,760",DANIEL MOLLOY,a song cycle in the classical vein,uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,93,1,"00:04:42,847","00:04:47,939",DANIEL MOLLOY,set to the poetry of Baudelaire.,uncertain,best contextual candidate from text-only sources,recognition_margin=2.59; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,94,1,"00:04:48,026","00:04:52,596",DANIEL MOLLOY,"Before we begin the bidding, I perform the following action.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,95,1,"00:04:57,297","00:04:58,689",LESTAT DE LIONCOURT,Are you kidding me?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,96,1,"00:04:58,776","00:05:00,343",DANIEL MOLLOY,Are you serious?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,97,1,"00:05:00,430","00:05:02,171",LESTAT DE LIONCOURT,This is very insulting.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,98,1,"00:05:02,258","00:05:03,999",LESTAT DE LIONCOURT,Shame on you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,99,1,"00:05:04,086","00:05:07,872",LESTAT DE LIONCOURT,We will begin the bidding at 1 yuan.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,100,1,"00:05:08,003","00:05:11,049",LESTAT DE LIONCOURT,Do I hear 1 yuan?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,101,1,"00:05:11,180","00:05:13,313",DANIEL MOLLOY,Yi yuan.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,102,1,"00:05:13,400","00:05:16,596",DANIEL MOLLOY,Sold to the gentlewoman in the third row,uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,103,1,"00:05:16,620","00:05:19,319",DANIEL MOLLOY,of good spirit.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,104,1,"00:05:19,406","00:05:23,801",LOUIS DE POINTE DU LAC,"Lot number two, a music box",uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT
S03E01,105,1,"00:05:23,888","00:05:26,761",LOUIS DE POINTE DU LAC,curated by the Vampire Lestat himself.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT
S03E01,106,1,"00:05:26,891","00:05:31,524",DANIEL MOLLOY,A 1978 Ferdinando Meccani Corinto sideboard.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,107,1,"00:05:31,548","00:05:34,769",LESTAT DE LIONCOURT,"Inside, a Rossner and Sohn MOTT turntable",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,108,1,"00:05:34,899","00:05:38,512",LESTAT DE LIONCOURT,"with BeoLab 90 speakers,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,109,1,"00:05:38,599","00:05:41,491",LESTAT DE LIONCOURT,"two temperature-controlled wine cabinets,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,110,1,"00:05:41,515","00:05:45,910",LESTAT DE LIONCOURT,"one holding a bottle of Niepoort 1863 port wine,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,111,1,"00:05:45,997","00:05:47,999",LESTAT DE LIONCOURT,the other with a magnum of blood,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,112,1,"00:05:48,130","00:05:50,654",LESTAT DE LIONCOURT,from the curator himself.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,113,1,"00:05:50,741","00:05:55,006",DANIEL MOLLOY,"The upper level, a singular vinyl pressing",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,114,1,"00:05:55,093","00:05:58,009",DANIEL MOLLOY,"of ""The Complete Works of the Vampire Lestat de Lioncourt,""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,115,1,"00:05:58,096","00:06:02,579",DANIEL MOLLOY,"previously delineated, along with 111 albums of audio",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,116,1,"00:06:02,666","00:06:06,820",DANIEL MOLLOY,best described as an omniscient history,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,117,1,"00:06:06,844","00:06:10,457",DANIEL MOLLOY,of the events of the 2025 album and supporting tour,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,118,1,"00:06:10,544","00:06:12,870",DANIEL MOLLOY,and the consequential global catastrophes,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,119,1,"00:06:12,894","00:06:15,462",DANIEL MOLLOY,that sprung from said album and tour,uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,120,1,"00:06:15,549","00:06:19,466",DANIEL MOLLOY,as narrated by the Vampire Lestat himself.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E01,121,1,"00:06:19,553","00:06:24,122",LESTAT DE LIONCOURT,"The collection has been named ""The Failures.""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E01,122,1,"00:06:24,253","00:06:28,431",DANIEL MOLLOY,We will begin the bidding at 50 million yuan.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E01,123,1,"00:06:29,780","00:06:32,261",LESTAT DE LIONCOURT,"If you are hearing this now,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,124,1,"00:06:32,348","00:06:35,395",LESTAT DE LIONCOURT,you must be a very privileged individual.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E01,125,1,"00:06:35,482","00:06:37,440",LOUIS DE POINTE DU LAC,You could have fed a small nation for years,uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT
