episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E03,14,1,"00:00:50,431","00:00:51,804",DANIEL MOLLOY,You both fucked Lestat.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,15,1,"00:00:51,821","00:00:53,107",LOUIS DE POINTE DU LAC,What if they find out we killed him?,confirmed,subtitle speaker label,,English,,
S02E03,16,1,"00:00:53,121","00:00:55,574",LOUIS DE POINTE DU LAC,I want to go back.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,16,2,"00:00:53,121","00:00:55,574",DANIEL MOLLOY,It's not safe there.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,17,1,"00:00:55,618","00:00:57,577",LOUIS DE POINTE DU LAC,I do believe I felt some trepidation,uncertain,best contextual candidate from text-only sources,recognition_margin=1.11; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,18,1,"00:00:57,603","00:00:59,579",LOUIS DE POINTE DU LAC,when the name Lestat presented.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.11; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,19,1,"00:00:59,660","00:01:01,775",DANIEL MOLLOY,Who?,confirmed,subtitle speaker label,,English,,
S02E03,19,2,"00:00:59,660","00:01:01,775",ARMAND,We could simply return to the interview.,confirmed,subtitle speaker label,,English,,
S02E03,20,1,"00:01:01,801","00:01:05,032",DANIEL MOLLOY,"If you're willing to ask your questions and then listen,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.81; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,21,1,"00:01:05,166","00:01:06,603",DANIEL MOLLOY,which is your job.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.81; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,22,1,"00:01:07,985","00:01:09,805",LOUIS DE POINTE DU LAC,What happened next?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E03,27,1,"00:01:45,386","00:01:46,807",ARMAND,Here we go.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,28,1,"00:01:52,546","00:01:53,881",DANIEL MOLLOY,Oh...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,29,1,"00:01:55,812","00:01:58,979",DANIEL MOLLOY,Partial to the non-wriggling items. I should've said that.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,30,1,"00:02:04,958","00:02:07,078",ARMAND,The perils of Omakase.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,31,1,"00:02:08,163","00:02:10,708",ARMAND,"We cede power to the chef, submit to his whims,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E03,32,1,"00:02:10,731","00:02:14,119",ARMAND,to his eye at the fish market. A series of risks.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E03,33,1,"00:02:15,037","00:02:17,504",DANIEL MOLLOY,Right.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,33,2,"00:02:15,037","00:02:17,504",ARMAND,'Under the Burning Sky.',uncertain,best contextual candidate from text-only sources,recognition_margin=0.66; no episode audio used,English,,SANTIAGO | LOUIS DE POINTE DU LAC | CLAUDIA
S02E03,34,1,"00:02:17,530","00:02:20,356",LOUIS DE POINTE DU LAC,"The one about Enron, 'Black Blood' was it?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,35,1,"00:02:20,382","00:02:22,843",DANIEL MOLLOY,You're Daniel Molloy. I've read your books.,uncertain,best contextual candidate from text-only sources,recognition_margin=3.09; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,36,1,"00:02:22,943","00:02:26,723",DANIEL MOLLOY,"A reader. Well, prepare yourself for disappointment.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,37,1,"00:02:29,550","00:02:32,355",DANIEL MOLLOY,I see they've separated you from your laptop.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,38,1,"00:02:33,711","00:02:36,840",LOUIS DE POINTE DU LAC,They?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,38,2,"00:02:33,711","00:02:36,840",ARMAND,Off your game a touch yesterday.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,39,1,"00:02:36,936","00:02:39,009",LOUIS DE POINTE DU LAC,Perhaps they believe you've been humbled.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.86; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E03,40,1,"00:02:39,070","00:02:41,082",LOUIS DE POINTE DU LAC,"Clever on their own, now there's two of them.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.92; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,41,1,"00:02:41,091","00:02:42,779",LOUIS DE POINTE DU LAC,"Of course, there was always two of them.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.26; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,42,1,"00:02:43,015","00:02:44,729",LOUIS DE POINTE DU LAC,You just came to that late.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,44,1,"00:02:47,268","00:02:49,243",LOUIS DE POINTE DU LAC,Going to stop looking at you now.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.26; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,45,1,"00:02:51,472","00:02:53,327",LOUIS DE POINTE DU LAC,A little pale for Mossad.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,46,1,"00:02:53,581","00:02:55,676",LOUIS DE POINTE DU LAC,Although that could be very Mossad.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,47,1,"00:02:55,776","00:02:58,279",LOUIS DE POINTE DU LAC,"I wish. I'd be better funded. No, no, no.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.61; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | ARMAND
S02E03,48,1,"00:02:58,412","00:03:00,649",LOUIS DE POINTE DU LAC,"I work for another watchful shop,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.42; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,49,1,"00:03:00,727","00:03:04,671",LOUIS DE POINTE DU LAC,the name of which has not come up in your conversations with them.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.42; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,50,1,"00:03:05,085","00:03:07,496",DANIEL MOLLOY,A stake in the story I'm writing.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | ARMAND
S02E03,51,1,"00:03:08,213","00:03:11,904",LOUIS DE POINTE DU LAC,"You have me bugged, or you want me to think you do.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.89; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,52,1,"00:03:11,925","00:03:14,991",ARMAND,We were tracking 900 of them a month ago.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,53,1,"00:03:15,018","00:03:18,079",DANIEL MOLLOY,"We're tracking 1,600 now.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,54,1,"00:03:18,604","00:03:20,449",ARMAND,The Great Conversion.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,55,1,"00:03:20,956","00:03:22,903",DANIEL MOLLOY,It's real. It's happening.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,56,1,"00:03:23,747","00:03:25,750",DANIEL MOLLOY,"Well, then you have a more immediate problem",uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,57,1,"00:03:25,776","00:03:28,059",DANIEL MOLLOY,than a book being researched. Got a name?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,58,1,"00:03:31,178","00:03:34,252",LOUIS DE POINTE DU LAC,"You're not the first to attempt this, Mr. Molloy.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.46; no episode audio used,English,,ARMAND | SANTIAGO | CLAUDIA
S02E03,59,1,"00:03:35,283","00:03:37,417",DANIEL MOLLOY,I could give you the names of four others who have,high,direct-address response context,,English,,
S02E03,60,1,"00:03:37,418","00:03:39,720",DANIEL MOLLOY,"and they're all dead, or undead.",high,direct-address response context,,English,,
S02E03,61,1,"00:03:40,426","00:03:43,365",LOUIS DE POINTE DU LAC,The name is Raglan James.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,62,1,"00:03:44,161","00:03:45,674",LOUIS DE POINTE DU LAC,Got a real name?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.55; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,63,1,"00:03:45,693","00:03:49,252",ARMAND,"Files have been placed, with proper encryption,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E03,64,1,"00:03:49,313","00:03:52,567",ARMAND,on your comically vulnerable laptop.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E03,65,1,"00:03:52,593","00:03:55,890",DANIEL MOLLOY,Most are primary sources that your infamous friends...,uncertain,best contextual candidate from text-only sources,recognition_margin=1.56; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,66,1,"00:03:55,925","00:03:58,488",LOUIS DE POINTE DU LAC,Anyone here a fan of intelligence officers?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,67,1,"00:03:58,523","00:03:59,772",DANIEL MOLLOY,We got a live one.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,68,1,"00:03:59,773","00:04:01,602",RAGLAN JAMES,"Gochisousama, Taisho-san.",confirmed,subtitle speaker label,,English,,
S02E03,71,1,"00:04:23,948","00:04:25,966",ARMAND,"How was your walkabout, Mr. Molloy?",confirmed,subtitle speaker label,,English,,
S02E03,72,1,"00:04:26,066","00:04:29,678",DANIEL MOLLOY,Michelin fish in the desert. I burned my entire per diem.,high,direct-address response context,,English,,
S02E03,73,1,"00:04:30,671","00:04:33,588",LOUIS DE POINTE DU LAC,"How many people in the world know what you know, Rashid?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,74,1,"00:04:33,614","00:04:36,008",DANIEL MOLLOY,"How many Rashids, Rashid?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,75,1,"00:04:36,133","00:04:38,661",REAL RASHID,I suspect just enough to help them stay hidden.,confirmed,subtitle speaker label,,English,,
S02E03,76,1,"00:04:38,679","00:04:41,504",LOUIS DE POINTE DU LAC,"No, that's how billionaire vampires do it.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,77,1,"00:04:41,574","00:04:44,154",DANIEL MOLLOY,How does your average Jo Mo vampire,uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,78,1,"00:04:44,189","00:04:47,364",DANIEL MOLLOY,keep people like you in line? Unspoken threats?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,79,1,"00:04:47,388","00:04:48,921",LOUIS DE POINTE DU LAC,The threat is always there.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.81; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E03,80,1,"00:04:49,629","00:04:52,122",LOUIS DE POINTE DU LAC,He could kill us both now. But he doesn't.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,81,1,"00:04:52,349","00:04:53,941",ARMAND,They are peaceful beings.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,82,1,"00:04:53,967","00:04:55,673",ARMAND,They drain and disappear us.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E03,83,1,"00:04:55,708","00:04:57,335",ARMAND,They have a biological imperative,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E03,84,1,"00:04:57,365","00:04:59,791",ARMAND,that is in conflict with human morality.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E03,85,1,"00:05:00,281","00:05:02,695",DANIEL MOLLOY,But what is that morality other than rules agreed upon?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,86,1,"00:05:02,736","00:05:04,171",LOUIS DE POINTE DU LAC,"Thank you, Rashid.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.43; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E03,87,1,"00:05:08,502","00:05:10,767",ARMAND,A romantic answer to your question.,confirmed,subtitle speaker label,,English,,
S02E03,88,1,"00:05:11,746","00:05:14,982",DANIEL MOLLOY,The average vampire has minimal contact with humanity.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,89,1,"00:05:15,583","00:05:19,250",LOUIS DE POINTE DU LAC,"When exposed, they feed or run or kill themselves.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.40; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,90,1,"00:05:19,311","00:05:21,522",DANIEL MOLLOY,And I'd say we're multi-millionaires.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,91,1,"00:05:21,622","00:05:23,247",ARMAND,Not quite a billion.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,92,1,"00:05:25,390","00:05:28,766",DANIEL MOLLOY,It was wrong of Louis to enter your memories yesterday.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,93,1,"00:05:29,544","00:05:31,206",DANIEL MOLLOY,You were invited here as a guest.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,94,1,"00:05:31,231","00:05:34,013",ARMAND,Cell phones.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E03,94,2,"00:05:31,231","00:05:34,013",DANIEL MOLLOY,"You were rude, but he crossed a line.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,SANTIAGO | LOUIS DE POINTE DU LAC | CLAUDIA
S02E03,95,1,"00:05:34,048","00:05:36,471",ARMAND,Artificial intelligence crunching improbable data.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E03,96,1,"00:05:36,488","00:05:38,342",LOUIS DE POINTE DU LAC,I offer my apology...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,96,2,"00:05:36,488","00:05:38,342",DANIEL MOLLOY,How do you hide from the cloud?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,97,1,"00:05:38,368","00:05:39,654",DANIEL MOLLOY,... on his behalf.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,98,1,"00:05:41,141","00:05:42,876",LOUIS DE POINTE DU LAC,We should probably wait for him.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.70; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E03,99,1,"00:05:44,526","00:05:45,891",DANIEL MOLLOY,Probably.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,100,1,"00:05:50,918","00:05:52,800",DANIEL MOLLOY,He'll awaken when the sun sleeps.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,101,1,"00:06:01,995","00:06:04,704",DANIEL MOLLOY,Your cell phones make you slaves to your fetishes,uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,102,1,"00:06:04,940","00:06:07,826",DANIEL MOLLOY,"and data retrieval is primarily about profits,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,103,1,"00:06:07,835","00:06:11,263",DANIEL MOLLOY,so I suspect no one at Amazon is trying to sell us blenders.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,104,1,"00:06:11,569","00:06:14,456",LOUIS DE POINTE DU LAC,"You kill, nightly.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,105,1,"00:06:14,482","00:06:17,823",DANIEL MOLLOY,And sometimes you've watched that kill on the local news.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.40; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,106,1,"00:06:19,279","00:06:21,313",LOUIS DE POINTE DU LAC,You've never been easier to distract.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,107,1,"00:06:21,987","00:06:24,651",DANIEL MOLLOY,You're at the height of wilful ignorance.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,108,1,"00:06:24,652","00:06:27,401",LOUIS DE POINTE DU LAC,"We exploit it. This is, was...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.59; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,109,1,"00:06:28,989","00:06:31,592",ARMAND,Lestat's prophetic vision.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,110,1,"00:06:34,895","00:06:37,993",LOUIS DE POINTE DU LAC,Lestat de Lioncourt?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,110,2,"00:06:34,895","00:06:37,993",ARMAND,Yes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.56; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E03,111,1,"00:06:39,667","00:06:42,349",ARMAND,We were shadows crouching behind stone,uncertain,best contextual candidate from text-only sources,recognition_margin=0.17; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,112,1,"00:06:42,670","00:06:44,772",ARMAND,prior to his transformation.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.17; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,113,1,"00:06:46,073","00:06:47,608",DANIEL MOLLOY,I'm listening.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,114,1,"00:06:48,742","00:06:50,444",DANIEL MOLLOY,"That's my job, right?",uncertain,best contextual candidate from text-only sources,recognition_margin=1.83; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E03,115,1,"00:06:52,379","00:06:56,219",ARMAND,It was 1556 when the Roman coven sent me,confirmed,subtitle speaker label,,English,,
S02E03,116,1,"00:06:56,249","00:06:59,027",ARMAND,to lead the shambolic Paris coven.,confirmed,subtitle speaker label,,English,,
S02E03,117,1,"00:06:59,286","00:07:00,811",ARMAND,"A face from the subcontinent,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,118,1,"00:07:00,821","00:07:04,257",ARMAND,"French my fourth and poorest language,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,119,1,"00:07:04,424","00:07:07,021",ARMAND,I had never led anything in my life.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,120,1,"00:07:07,730","00:07:10,931",LOUIS DE POINTE DU LAC,We called ourselves the Children of Darkness.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E03,121,1,"00:07:11,098","00:07:13,528",ARMAND,"We lived in squalor, hunted in shame,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E03,122,1,"00:07:13,534","00:07:16,239",ARMAND,all in strict obedience to medieval laws,uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
