episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S01E02,21,1,"00:01:38,987","00:01:40,617",LOUIS DE POINTE DU LAC,Do you hear that?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | GRACE
S01E02,22,1,"00:01:42,791","00:01:44,788",DANIEL MOLLOY,I keep hearing that sound.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,23,1,"00:01:44,793","00:01:46,657",DANIEL MOLLOY,"Well, the building sways a bit,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,24,1,"00:01:46,662","00:01:49,460",DANIEL MOLLOY,"but that is according to its design, given the height.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,25,1,"00:01:49,465","00:01:51,962",DANIEL MOLLOY,We call it the groan.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,LESTAT DE LIONCOURT | FLORENCE | LOUIS DE POINTE DU LAC
S01E02,26,1,"00:01:51,967","00:01:54,598",LOUIS DE POINTE DU LAC,"It won't disturb your meal, which is ready now.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.72; no episode audio used,English,,DANIEL MOLLOY | GRACE | LESTAT DE LIONCOURT
S01E02,27,1,"00:01:54,603","00:01:55,966",LOUIS DE POINTE DU LAC,Did you always work for him?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.85; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | FLORENCE
S01E02,28,1,"00:01:55,971","00:01:57,201",LESTAT DE LIONCOURT,Please have a seat.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,GRACE | DANIEL MOLLOY | FLORENCE
S01E02,29,1,"00:01:57,206","00:01:58,469",LOUIS DE POINTE DU LAC,Sign an NDA?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,30,1,"00:01:58,474","00:02:00,837",DANIEL MOLLOY,"I mean, is it only work or are you and he... ?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.78; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,31,1,"00:02:00,842","00:02:04,308",LOUIS DE POINTE DU LAC,I serve a god.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,32,1,"00:02:04,313","00:02:06,710",LESTAT DE LIONCOURT,It is my honor to serve.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,GRACE | DANIEL MOLLOY | FLORENCE
S01E02,33,1,"00:02:06,715","00:02:10,514",LOUIS DE POINTE DU LAC,Mr. de Pointe du Lac will join you at course seven.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.74; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,34,1,"00:02:10,519","00:02:14,525",LOUIS DE POINTE DU LAC,"Seven? Wait, but how many courses are there?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,35,1,"00:02:15,158","00:02:17,822",DANIEL MOLLOY,Fattening me up for the inevitable end?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.95; no episode audio used,English,,FLORENCE | LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S01E02,36,1,"00:02:25,134","00:02:27,465",GRACE,"Duck foie gras terrine, pickled fruit,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,FLORENCE | LESTAT DE LIONCOURT | ALDERMAN FENWICK
S01E02,37,1,"00:02:27,470","00:02:29,167",GRACE,roasted apple bonbon.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,FLORENCE | LESTAT DE LIONCOURT | ALDERMAN FENWICK
S01E02,38,1,"00:03:05,007","00:03:07,104",LOUIS DE POINTE DU LAC,There he is.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | FLORENCE
S01E02,39,1,"00:03:07,109","00:03:10,107",DANIEL MOLLOY,You missed at least three or four endangered species.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LOUIS DE POINTE DU LAC | GRACE | FLORENCE
S01E02,40,1,"00:03:10,112","00:03:12,710",DANIEL MOLLOY,I want to apologize for my outburst earlier.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ALDERMAN FENWICK
S01E02,41,1,"00:03:12,715","00:03:15,580",LESTAT DE LIONCOURT,"I can assure you, it will not happen again.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.17; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | FLORENCE
S01E02,42,1,"00:03:15,585","00:03:17,382",DANIEL MOLLOY,Memory is a monster.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,43,1,"00:03:17,387","00:03:20,017",LESTAT DE LIONCOURT,"We forget, it doesn't.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | GRACE
S01E02,44,1,"00:03:20,022","00:03:26,057",LESTAT DE LIONCOURT,"Uh, this is session two, Louis de Pointe du Lac.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | FLORENCE
S01E02,45,1,"00:03:26,062","00:03:28,593",LESTAT DE LIONCOURT,"Eh, can we turn down the music?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LOUIS DE POINTE DU LAC | FLORENCE | DANIEL MOLLOY
S01E02,46,1,"00:03:28,598","00:03:30,428",DANIEL MOLLOY,Ajoblanco.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | GRACE | FLORENCE
S01E02,47,1,"00:03:30,433","00:03:33,765",GRACE,"Bread, crushed almonds, garlic, olive oil, and salt,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,FLORENCE | ALDERMAN FENWICK | BRICKTOP
S01E02,48,1,"00:03:33,770","00:03:35,300",GRACE,"a garnish of green grapes,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,FLORENCE | ALDERMAN FENWICK | BRICKTOP
S01E02,49,1,"00:03:35,305","00:03:39,404",GRACE,"and AB negative, fresh from the farm.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,FLORENCE | ALDERMAN FENWICK | BRICKTOP
S01E02,50,1,"00:03:39,409","00:03:41,706",LESTAT DE LIONCOURT,Bon appétit.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,DANIEL MOLLOY | GRACE | FLORENCE
S01E02,51,1,"00:03:41,711","00:03:43,641",LOUIS DE POINTE DU LAC,Part of me wants to ask about the farm.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,52,1,"00:03:43,646","00:03:45,443",LOUIS DE POINTE DU LAC,Two vampires walk into a church.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | FLORENCE
S01E02,53,1,"00:03:45,448","00:03:47,245",LOUIS DE POINTE DU LAC,That's where we left off.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,English,,DANIEL MOLLOY | GRACE | LESTAT DE LIONCOURT
S01E02,54,1,"00:03:47,250","00:03:50,147",DANIEL MOLLOY,Blissing out post-priesticide.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,55,1,"00:03:51,754","00:03:56,053",DANIEL MOLLOY,The bliss was merely a stage in my transformation...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | GRACE
S01E02,56,1,"00:03:56,058","00:03:59,924",DANIEL MOLLOY,"pain followed, a seizing and unrelenting pain,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | GRACE
S01E02,57,1,"00:03:59,929","00:04:03,094",DANIEL MOLLOY,through which I would pass before my apprenticeship began.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | GRACE
S01E02,58,1,"00:04:03,099","00:04:04,562",DANIEL MOLLOY,What's happening?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | GRACE
S01E02,59,1,"00:04:04,567","00:04:06,297",LOUIS DE POINTE DU LAC,Your body is confused.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.56; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,60,1,"00:04:06,302","00:04:08,165",LOUIS DE POINTE DU LAC,"Your lungs feel like water, your heart, fire.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | GRACE
S01E02,61,1,"00:04:08,170","00:04:10,468",LOUIS DE POINTE DU LAC,"You feel as if you're dying,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.61; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,62,1,"00:04:10,473","00:04:11,969",LOUIS DE POINTE DU LAC,because you are.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.61; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,63,1,"00:04:15,778","00:04:18,075",LOUIS DE POINTE DU LAC,"And then, there's the retching.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.18; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,64,1,"00:04:18,080","00:04:20,044",DANIEL MOLLOY,"I recognize the hypocrite I am,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,65,1,"00:04:20,049","00:04:22,680",DANIEL MOLLOY,"emphasizing cleanliness after I overindulged,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,66,1,"00:04:22,685","00:04:27,290",DANIEL MOLLOY,but a proper disposal is the penance of a sated vampire.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,67,1,"00:04:27,295","00:04:30,622",LOUIS DE POINTE DU LAC,And you won't always have a conveniently located graveyard,uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,DANIEL MOLLOY | FLORENCE | GRACE
S01E02,68,1,"00:04:30,627","00:04:32,624",LOUIS DE POINTE DU LAC,"nearby, so...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,DANIEL MOLLOY | FLORENCE | GRACE
S01E02,69,1,"00:04:32,629","00:04:33,658",DANIEL MOLLOY,Nuh-uh-uh-uh.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.83; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,70,1,"00:04:33,663","00:04:34,992",DANIEL MOLLOY,Nuh-uh-uh.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.40; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,71,1,"00:04:34,997","00:04:37,128",LOUIS DE POINTE DU LAC,We live off the blood of the living.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.82; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | DANIEL MOLLOY
S01E02,72,1,"00:04:37,133","00:04:38,630",LOUIS DE POINTE DU LAC,Lap up the blood of the deceased,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,73,1,"00:04:38,635","00:04:40,132",LOUIS DE POINTE DU LAC,"and it'll suck you right down into death,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,74,1,"00:04:40,136","00:04:41,799",LOUIS DE POINTE DU LAC,along with your victim.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,75,1,"00:04:41,804","00:04:44,669",LOUIS DE POINTE DU LAC,Hmm?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | GRACE
S01E02,76,1,"00:04:51,548","00:04:52,844",LESTAT DE LIONCOURT,Ugh.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | GRACE | FLORENCE
S01E02,77,1,"00:04:58,488","00:05:00,518",DANIEL MOLLOY,Uh.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.20; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,78,1,"00:05:00,523","00:05:01,986",LESTAT DE LIONCOURT,Louis.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.63; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | FLORENCE
S01E02,79,1,"00:05:15,872","00:05:18,202",DANIEL MOLLOY,There's the spark.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | GRACE
S01E02,80,1,"00:05:43,065","00:05:46,931",LOUIS DE POINTE DU LAC,"Lestat's blood was giggling inside me,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,81,1,"00:05:46,936","00:05:49,901",LOUIS DE POINTE DU LAC,"teasing my senses, illuminating the district",uncertain,best contextual candidate from text-only sources,recognition_margin=1.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,82,1,"00:05:49,906","00:05:52,570",LOUIS DE POINTE DU LAC,"with overwhelming detail,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,83,1,"00:05:52,575","00:05:55,840",LOUIS DE POINTE DU LAC,"as if I had walked my entire life as a dead man,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,84,1,"00:05:55,845","00:05:58,810",LOUIS DE POINTE DU LAC,"and now, dead, could finally receive",uncertain,best contextual candidate from text-only sources,recognition_margin=1.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,85,1,"00:05:58,815","00:06:01,413",LOUIS DE POINTE DU LAC,the secrets of existence.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,86,1,"00:06:01,418","00:06:03,415",DANIEL MOLLOY,You were fucking loaded.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | GRACE
S01E02,87,1,"00:06:03,420","00:06:05,116",DANIEL MOLLOY,Beyond articulation.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | GRACE | FLORENCE
S01E02,88,1,"00:06:10,359","00:06:11,724",LOUIS DE POINTE DU LAC,Your ears will pick up the world,uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,89,1,"00:06:11,728","00:06:14,426",LOUIS DE POINTE DU LAC,like a maddening symphony.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | GRACE
S01E02,90,1,"00:06:14,431","00:06:18,229",DANIEL MOLLOY,"Follow my voice, a single strain.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LOUIS DE POINTE DU LAC | GRACE | FLORENCE
S01E02,91,1,"00:06:18,234","00:06:20,965",LESTAT DE LIONCOURT,"Your eyes will wander, led by your hunger.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,GRACE | FLORENCE | DANIEL MOLLOY
S01E02,92,1,"00:06:22,805","00:06:24,402",LESTAT DE LIONCOURT,"Are you hungry, Louis?",uncertain,best contextual candidate from text-only sources,recognition_margin=1.41; no episode audio used,English,,DANIEL MOLLOY | FLORENCE | GRACE
S01E02,93,1,"00:06:24,407","00:06:26,771",LOUIS DE POINTE DU LAC,Uh-huh.,high,direct-address response context,,English,,
S01E02,94,1,"00:06:26,776","00:06:28,673",DANIEL MOLLOY,"They were your brothers and sisters once,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,95,1,"00:06:28,678","00:06:31,308",DANIEL MOLLOY,but now they're your savory inferiors.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | GRACE
S01E02,96,1,"00:06:31,313","00:06:34,278",LESTAT DE LIONCOURT,"A young Tempranillo, fleshy and tart.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.27; no episode audio used,English,,FLORENCE | GRACE | DANIEL MOLLOY
S01E02,97,1,"00:06:35,785","00:06:39,917",GRACE,"A Primitivo, hints of iron, rather plain otherwise.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,FLORENCE | DANIEL MOLLOY | LESTAT DE LIONCOURT
S01E02,98,1,"00:06:41,758","00:06:46,763",LESTAT DE LIONCOURT,"A pair of oak-aged cabernet, thick-skinned and chewy.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,GRACE | DANIEL MOLLOY | FLORENCE
S01E02,99,1,"00:06:47,129","00:06:49,260",LESTAT DE LIONCOURT,♪ Way haul away ♪,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | GRACE
S01E02,100,1,"00:06:49,265","00:06:50,896",LESTAT DE LIONCOURT,"♪ We'll haul away, Joe ♪",uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | GRACE
S01E02,100,2,"00:06:49,265","00:06:50,896",DANIEL MOLLOY,Hunting is an art.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,GRACE | FLORENCE | LOUIS DE POINTE DU LAC
S01E02,101,1,"00:06:50,900","00:06:53,798",LOUIS DE POINTE DU LAC,"You have the power to subdue anyone you want,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,102,1,"00:06:53,803","00:06:57,669",LOUIS DE POINTE DU LAC,but sometimes restraint is your most powerful weapon.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | FLORENCE
S01E02,103,1,"00:06:57,674","00:07:01,372",LESTAT DE LIONCOURT,"♪ Way haul away, we'll haul away, Joe ♪",uncertain,best contextual candidate from text-only sources,recognition_margin=0.84; no episode audio used,English,,LOUIS DE POINTE DU LAC | GRACE | FLORENCE
S01E02,104,1,"00:07:01,377","00:07:05,810",LESTAT DE LIONCOURT,"♪ Way haul away, we'll haul away, my Rosie ♪",uncertain,best contextual candidate from text-only sources,recognition_margin=0.84; no episode audio used,English,,LOUIS DE POINTE DU LAC | GRACE | FLORENCE
S01E02,105,1,"00:07:05,815","00:07:08,279",LESTAT DE LIONCOURT,♪ Way haul away ♪,uncertain,best contextual candidate from text-only sources,recognition_margin=0.84; no episode audio used,English,,LOUIS DE POINTE DU LAC | GRACE | FLORENCE
S01E02,105,2,"00:07:05,815","00:07:08,279",LOUIS DE POINTE DU LAC,Him.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | GRACE | FLORENCE
S01E02,106,1,"00:07:08,284","00:07:11,182",GRACE,Straight to the prettiest girl,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,FLORENCE | DANIEL MOLLOY | LESTAT DE LIONCOURT
S01E02,107,1,"00:07:11,187","00:07:12,484",GRACE,at the party.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,FLORENCE | DANIEL MOLLOY | LESTAT DE LIONCOURT
S01E02,108,1,"00:07:12,489","00:07:14,185",GRACE,"I admire the aesthetic,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | FLORENCE
S01E02,109,1,"00:07:14,190","00:07:15,787",GRACE,but you'll spend most of your evening,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | FLORENCE
S01E02,110,1,"00:07:15,792","00:07:17,354",GRACE,trying to separate him from his crew.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | FLORENCE
S01E02,111,1,"00:07:17,359","00:07:18,789",LOUIS DE POINTE DU LAC,"You'll race the sun to the kill,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | GRACE | FLORENCE
S01E02,112,1,"00:07:18,794","00:07:20,192",LOUIS DE POINTE DU LAC,"and when he turns up missing in the morning,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | GRACE | FLORENCE
S01E02,113,1,"00:07:20,196","00:07:23,661",LOUIS DE POINTE DU LAC,"you'll have half the frigate on the prowl, looking for him.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | GRACE | FLORENCE
