episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S01E05,66,1,"00:03:48,800","00:03:53,005",LESTAT DE LIONCOURT,"Sleep, pray, eat, pray, swim, pray, et cetera.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,67,1,"00:03:53,010","00:03:57,053",DANIEL MOLLOY,"On days he's a plump 139, I believe he swims twice.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,68,1,"00:03:57,058","00:04:00,056",DANIEL MOLLOY,"Metronomic, my Rashid.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,69,1,"00:04:00,061","00:04:01,192",LESTAT DE LIONCOURT,Refill.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,70,1,"00:04:08,851","00:04:11,327",LESTAT DE LIONCOURT,Louisiana's a closed records state.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.13; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,71,1,"00:04:11,332","00:04:13,764",LESTAT DE LIONCOURT,And that means?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,71,2,"00:04:11,332","00:04:13,764",DANIEL MOLLOY,It means that,uncertain,best contextual candidate from text-only sources,recognition_margin=1.08; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,72,1,"00:04:13,769","00:04:17,694",DANIEL MOLLOY,I can't browse the mortality data for 1923.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.08; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,73,1,"00:04:17,699","00:04:20,000",LOUIS DE POINTE DU LAC,You wouldn't find the corroboration you were seeking,uncertain,best contextual candidate from text-only sources,recognition_margin=1.32; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,74,1,"00:04:20,005","00:04:21,263",LOUIS DE POINTE DU LAC,even if you could.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.32; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,75,1,"00:04:21,268","00:04:23,482",DANIEL MOLLOY,We burned. We buried.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,76,1,"00:04:23,487","00:04:25,267",LESTAT DE LIONCOURT,And a convention city is not motivated,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S01E05,77,1,"00:04:25,272","00:04:27,443",LESTAT DE LIONCOURT,to advertise grim statistics.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S01E05,78,1,"00:04:30,625","00:04:32,404",LESTAT DE LIONCOURT,"Session five,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.66; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,79,1,"00:04:32,409","00:04:34,798",LESTAT DE LIONCOURT,Louis de Ponte du Lac...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.66; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,79,2,"00:04:32,409","00:04:34,798",LOUIS DE POINTE DU LAC,"For Claudia,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,80,1,"00:04:34,803","00:04:38,323",LOUIS DE POINTE DU LAC,all humans died with Charlie.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,81,1,"00:04:38,328","00:04:40,412",LESTAT DE LIONCOURT,As for scale...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,82,1,"00:04:40,417","00:04:42,289",LOUIS DE POINTE DU LAC,"I was skeptical, too.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,83,1,"00:04:43,507","00:04:46,244",LESTAT DE LIONCOURT,I thought she was on a hunger strike.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S01E05,84,1,"00:05:10,352","00:05:13,206",DANIEL MOLLOY,It's been months. Her meals are too meager.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,85,1,"00:05:13,211","00:05:15,274",LOUIS DE POINTE DU LAC,What if you bring one of your kills into her room?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,86,1,"00:05:15,278","00:05:16,883",DANIEL MOLLOY,We could tie him up next to the coffin...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,87,1,"00:05:16,888","00:05:19,760",LESTAT DE LIONCOURT,"She's not surviving on birds or nocturnals, Louis.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.61; no episode audio used,English,,DANIEL MOLLOY | CLAUDIA | LOUIS DE POINTE DU LAC
S01E05,88,1,"00:05:19,765","00:05:21,371",LOUIS DE POINTE DU LAC,She waits for that slither of time,high,direct-address response context,,English,,
S01E05,89,1,"00:05:21,376","00:05:23,096",LOUIS DE POINTE DU LAC,when I'm on the hunt and you're gone round the back,high,direct-address response context,,English,,
S01E05,90,1,"00:05:23,100","00:05:24,853",LOUIS DE POINTE DU LAC,to make nice with the ratcatcher.,high,direct-address response context,,English,,
S01E05,91,1,"00:05:24,858","00:05:26,681",LESTAT DE LIONCOURT,Or she's slowly starving herself.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,92,1,"00:05:26,686","00:05:28,135",LESTAT DE LIONCOURT,Bon.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.70; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,93,1,"00:05:28,140","00:05:30,355",LOUIS DE POINTE DU LAC,"I know what I'd do, but you've cut my hands off.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.34; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,94,1,"00:05:30,360","00:05:32,574",LESTAT DE LIONCOURT,My parenting is...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,94,2,"00:05:30,360","00:05:32,574",DANIEL MOLLOY,Sadistic?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | CLAUDIA | LESTAT DE LIONCOURT
S01E05,95,1,"00:05:34,190","00:05:36,709",LOUIS DE POINTE DU LAC,So save your words when it comes to Claudia.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | CLAUDIA
S01E05,96,1,"00:05:36,714","00:05:38,706",DANIEL MOLLOY,She's in there 'cause of you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,97,1,"00:05:38,711","00:05:40,409",DANIEL MOLLOY,Ca suffit!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,98,1,"00:05:49,573","00:05:50,848",LESTAT DE LIONCOURT,Voilà.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,99,1,"00:05:50,853","00:05:53,024",LESTAT DE LIONCOURT,Comme je dit.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.19; no episode audio used,Mixed English/French,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S01E05,100,1,"00:05:53,029","00:05:56,619",DANIEL MOLLOY,"She's dining out, as I said she was.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | CLAUDIA
S01E05,101,1,"00:05:56,624","00:05:57,624",LOUIS DE POINTE DU LAC,Ah.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | CLAUDIA
S01E05,102,1,"00:06:00,758","00:06:02,268",LOUIS DE POINTE DU LAC,Ah.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | CLAUDIA
S01E05,103,1,"00:06:02,273","00:06:03,791",LOUIS DE POINTE DU LAC,Don't do that. It's private.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | CLAUDIA
S01E05,104,1,"00:06:06,234","00:06:07,235",LOUIS DE POINTE DU LAC,Ah.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | CLAUDIA
