episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E06,19,1,"00:01:07,650","00:01:09,890",DANIEL MOLLOY,and they're all dead or undead.,high,direct-address response context,,English,,
S02E06,20,1,"00:01:09,940","00:01:12,330",DANIEL MOLLOY,Four Fred Steins in the album! You made me look foolish.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S02E06,21,1,"00:01:12,360","00:01:13,739",LESTAT DE LIONCOURT,Louis!,uncertain,best contextual candidate from text-only sources,recognition_margin=1.22; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E06,22,1,"00:01:13,740","00:01:14,949",LOUIS DE POINTE DU LAC,Is that our original interview?,high,direct-address response context,,English,,
S02E06,23,1,"00:01:14,950","00:01:16,940",LESTAT DE LIONCOURT,Both our memories cut out.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.85; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E06,24,1,"00:01:16,970","00:01:20,820",DANIEL MOLLOY,Same precise edit on two brains.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,26,1,"00:01:58,960","00:02:00,740",DANIEL MOLLOY,How did I get the tapes?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,27,1,"00:02:03,380","00:02:07,570",LOUIS DE POINTE DU LAC,There was no postage on the package with the tapes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.58; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S02E06,28,1,"00:02:08,700","00:02:09,960",DANIEL MOLLOY,Rashid.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S02E06,29,1,"00:02:11,360","00:02:14,340",LESTAT DE LIONCOURT,The bylaws of my co-op say only the mailman,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | DANIEL MOLLOY
S02E06,30,1,"00:02:14,390","00:02:17,020",LESTAT DE LIONCOURT,can have the key that opens up all the mailboxes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | DANIEL MOLLOY
S02E06,31,1,"00:02:17,070","00:02:19,360",DANIEL MOLLOY,"So, did you guys get to my mailman?",uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,32,1,"00:02:20,100","00:02:23,330",LOUIS DE POINTE DU LAC,"Huh? I usually give him a little something for Christmas,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.08; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,33,1,"00:02:23,380","00:02:27,420",LOUIS DE POINTE DU LAC,"but I mean... you know, I mean, if he's in on it,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.08; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,34,1,"00:02:27,470","00:02:32,100",LOUIS DE POINTE DU LAC,then... I'm thinking do I still have that obligation?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.08; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,35,1,"00:02:33,000","00:02:34,550",DANIEL MOLLOY,Rashid?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.04; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | SANTIAGO
S02E06,36,1,"00:02:44,400","00:02:46,020",LOUIS DE POINTE DU LAC,I'm going to the bathroom.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E06,37,1,"00:02:48,260","00:02:50,060",LOUIS DE POINTE DU LAC,I'm gonna make a run for it...,uncertain,best contextual candidate from text-only sources,recognition_margin=1.24; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,38,1,"00:02:51,380","00:02:53,040",DANIEL MOLLOY,Rashid.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S02E06,39,1,"00:02:53,090","00:02:54,610",ARMAND,They're gonna turn you into broth bags,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E06,40,1,"00:02:54,640","00:02:55,800",ARMAND,'cos you couldn't hold it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E06,41,1,"00:02:55,860","00:02:57,920",ARMAND,Irasshaimase.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E06,41,2,"00:02:55,860","00:02:57,920",LESTAT DE LIONCOURT,Ojamashimasu.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E06,42,1,"00:02:58,760","00:03:00,440",LOUIS DE POINTE DU LAC,Hello.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E06,43,1,"00:03:02,080","00:03:05,720",LESTAT DE LIONCOURT,They sent a chaperone. I'm sorry. Go away.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | ARMAND
S02E06,44,1,"00:03:05,770","00:03:08,330",DANIEL MOLLOY,Rashid? He loves the hand soap they use here.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S02E06,45,1,"00:03:08,380","00:03:10,340",LOUIS DE POINTE DU LAC,I wouldn't worry too much about Rashid.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S02E06,46,1,"00:03:10,399","00:03:13,640",DANIEL MOLLOY,I've been dreaming about the mackerel here.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,47,1,"00:03:16,390","00:03:18,380",LOUIS DE POINTE DU LAC,The two Barcelo's would fit.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.81; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E06,48,1,"00:03:18,430","00:03:20,160",LOUIS DE POINTE DU LAC,If we replaced the couch.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E06,49,1,"00:03:20,210","00:03:23,690",LOUIS DE POINTE DU LAC,I assumed we would.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | SANTIAGO
S02E06,49,2,"00:03:20,210","00:03:23,690",LOUIS DE POINTE DU LAC,"The couch, then the table,",uncertain,dash-turn alternation plus contextual text recognition,recognition_margin=0.89; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | SANTIAGO
S02E06,50,1,"00:03:23,740","00:03:28,240",LOUIS DE POINTE DU LAC,"then the Antieau Javelina, then, then, then, then.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.89; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | SANTIAGO
S02E06,51,1,"00:03:28,292","00:03:30,140",DANIEL MOLLOY,How about the Ai Weiwei wallpaper,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | ARMAND
S02E06,52,1,"00:03:30,190","00:03:32,050",DANIEL MOLLOY,with the Hockney lemons?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | ARMAND
S02E06,53,1,"00:03:32,100","00:03:34,740",LOUIS DE POINTE DU LAC,Like we're a Firmdale hotel lobby?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,54,1,"00:03:36,710","00:03:40,230",DANIEL MOLLOY,"Okay, what do you think we should do with the wall?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.40; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | ARMAND
S02E06,55,1,"00:03:40,280","00:03:42,650",LOUIS DE POINTE DU LAC,How big is the Talamasca?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.96; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E06,56,1,"00:03:42,700","00:03:44,390",ARMAND,Mmm!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | SANTIAGO
S02E06,56,2,"00:03:42,700","00:03:44,390",DANIEL MOLLOY,Who funds you guys?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LESTAT DE LIONCOURT | SANTIAGO | LOUIS DE POINTE DU LAC
S02E06,57,1,"00:03:44,391","00:03:46,750",LOUIS DE POINTE DU LAC,Do you work with nation states?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.59; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,58,1,"00:03:46,800","00:03:48,360",DANIEL MOLLOY,That's why you called me here?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S02E06,59,1,"00:03:49,460","00:03:52,040",LESTAT DE LIONCOURT,You had pictures of me in 1973.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E06,60,1,"00:03:52,090","00:03:53,520",ARMAND,Pictures of them.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E06,61,1,"00:03:53,550","00:03:55,200",ARMAND,You were a fly on the windshield.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | SANTIAGO
S02E06,62,1,"00:03:55,230","00:03:56,403",LESTAT DE LIONCOURT,Can you protect me?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | DANIEL MOLLOY
S02E06,63,1,"00:03:56,404","00:03:57,600",LOUIS DE POINTE DU LAC,Ah!,uncertain,best contextual candidate from text-only sources,recognition_margin=1.00; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E06,64,1,"00:03:57,650","00:03:59,640",LOUIS DE POINTE DU LAC,From being killed? No.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.35; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S02E06,65,1,"00:03:59,690","00:04:02,600",ARMAND,We're particularly poor at keeping our assets alive.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | SANTIAGO
S02E06,66,1,"00:04:02,650","00:04:03,950",LOUIS DE POINTE DU LAC,I'm not an asset.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,67,1,"00:04:03,980","00:04:05,870",LOUIS DE POINTE DU LAC,"You messaged me, I showed up.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S02E06,68,1,"00:04:06,560","00:04:08,400",LOUIS DE POINTE DU LAC,The mackerel was better last time.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.54; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S02E06,69,1,"00:04:08,457","00:04:10,560",DANIEL MOLLOY,I want to get out alive.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,70,1,"00:04:10,610","00:04:12,240",DANIEL MOLLOY,You want a book.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.31; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,71,1,"00:04:13,180","00:04:15,700",LESTAT DE LIONCOURT,I want... both.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.40; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | ARMAND
S02E06,72,1,"00:04:15,750","00:04:18,300",LESTAT DE LIONCOURT,You fear Armand.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E06,73,1,"00:04:18,340","00:04:20,010",LOUIS DE POINTE DU LAC,You should fear the other one.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.58; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,74,1,"00:04:20,060","00:04:25,160",DANIEL MOLLOY,"What about a selection of Fred Stein's, tastefully framed?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S02E06,75,1,"00:04:25,210","00:04:27,086",LOUIS DE POINTE DU LAC,"They've been sitting in my albums all this time,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,76,1,"00:04:27,110","00:04:28,580",LOUIS DE POINTE DU LAC,seems a waste.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,77,1,"00:04:29,500","00:04:33,020",LOUIS DE POINTE DU LAC,Or better not to have so tangible a reminder,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,78,1,"00:04:33,070","00:04:34,470",LOUIS DE POINTE DU LAC,of Paris up on our walls?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S02E06,79,1,"00:04:34,520","00:04:38,240",DANIEL MOLLOY,An interview about Paris is a more tangible reminder,uncertain,best contextual candidate from text-only sources,recognition_margin=1.99; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S02E06,80,1,"00:04:38,250","00:04:40,800",DANIEL MOLLOY,of Paris than a few photographs.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.99; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S02E06,81,1,"00:04:40,850","00:04:41,865",DANIEL MOLLOY,Huh.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.90; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S02E06,82,1,"00:04:42,910","00:04:44,820",LOUIS DE POINTE DU LAC,Leave it bare then.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.88; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | DANIEL MOLLOY
S02E06,83,1,"00:04:44,870","00:04:47,400",LESTAT DE LIONCOURT,Wait for revelation to enter the room.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | DANIEL MOLLOY
S02E06,84,1,"00:04:49,220","00:04:50,710",LOUIS DE POINTE DU LAC,We can help you find a publisher.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E06,85,1,"00:04:50,730","00:04:52,910",ARMAND,I have a publisher.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E06,85,2,"00:04:50,730","00:04:52,910",DANIEL MOLLOY,Your publisher will...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | SANTIAGO
S02E06,86,1,"00:04:52,960","00:04:55,820",DANIEL MOLLOY,get a phone call before you turn it in.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | SANTIAGO
S02E06,87,1,"00:04:55,879","00:04:59,132",DANIEL MOLLOY,They will pay you handsomely for your manuscript and bury it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | ARMAND
S02E06,88,1,"00:04:59,133","00:05:01,820",LOUIS DE POINTE DU LAC,You won't even see a galley proof.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E06,89,1,"00:05:01,870","00:05:03,428",LOUIS DE POINTE DU LAC,It's all going to come out soon enough,uncertain,best contextual candidate from text-only sources,recognition_margin=0.87; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S02E06,90,1,"00:05:03,429","00:05:05,220",LOUIS DE POINTE DU LAC,and there's a number of us in the order,uncertain,best contextual candidate from text-only sources,recognition_margin=0.87; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S02E06,91,1,"00:05:05,240","00:05:09,620",LOUIS DE POINTE DU LAC,who think better it happens with Daniel Molloy in paperback,uncertain,best contextual candidate from text-only sources,recognition_margin=0.87; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S02E06,92,1,"00:05:09,670","00:05:12,450",LOUIS DE POINTE DU LAC,than the bumbling governments of the world.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.87; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S02E06,93,1,"00:05:13,720","00:05:16,270",DANIEL MOLLOY,What's the ask?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S02E06,93,2,"00:05:13,720","00:05:16,270",LESTAT DE LIONCOURT,"My superiors have a list,",uncertain,dash-turn alternation plus contextual text recognition,recognition_margin=0.50; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,94,1,"00:05:16,320","00:05:18,410",DANIEL MOLLOY,a few hundred questions they'd like you to weave,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,95,1,"00:05:18,460","00:05:20,930",DANIEL MOLLOY,into your interview and I'm...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,96,1,"00:05:20,980","00:05:24,480",DANIEL MOLLOY,professionally charged to press you to include them.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E06,97,1,"00:05:24,530","00:05:26,180",LOUIS DE POINTE DU LAC,And apart from your charge?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E06,98,1,"00:05:26,230","00:05:28,180",LESTAT DE LIONCOURT,I think it would be disastrous.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E06,99,1,"00:05:28,220","00:05:29,730",LOUIS DE POINTE DU LAC,I think you've been masterful.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.55; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | SANTIAGO
S02E06,100,1,"00:05:29,780","00:05:32,900",LOUIS DE POINTE DU LAC,"I think if I could swap bodies with you,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E06,101,1,"00:05:32,950","00:05:34,950",LOUIS DE POINTE DU LAC,I'd be running the order by now.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E06,102,1,"00:05:38,700","00:05:40,720",DANIEL MOLLOY,"How's the soap, Agent Rashid?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E06,103,1,"00:05:41,640","00:05:43,440",LOUIS DE POINTE DU LAC,We should be returning now.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.33; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | SANTIAGO
S02E06,104,1,"00:05:43,490","00:05:46,700",LOUIS DE POINTE DU LAC,"Mr. Molloy would like to stay alive, Rashid.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.13; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | SANTIAGO
S02E06,105,1,"00:05:46,750","00:05:48,790",DANIEL MOLLOY,Then perhaps he should've thrown the tapes away,high,direct-address response context,,English,,
S02E06,106,1,"00:05:48,840","00:05:50,710",DANIEL MOLLOY,when he found them in his mailbox.,high,direct-address response context,,English,,
S02E06,107,1,"00:05:54,150","00:05:56,980",LOUIS DE POINTE DU LAC,"Oh, that's very kind of you. Thank you.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | SANTIAGO
