episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E01,32,1,"00:01:45,460","00:01:47,329",LOUIS DE POINTE DU LAC,We were going to kill Lestat.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,33,1,"00:01:47,463","00:01:49,299",LOUIS DE POINTE DU LAC,So what did you do with it?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,34,1,"00:01:49,310","00:01:52,213",DANIEL MOLLOY,We threw him in a trunk and left him out with the garbage.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,35,1,"00:01:52,442","00:01:54,378",LOUIS DE POINTE DU LAC,We got in our car and drove away.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.94; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,36,1,"00:01:54,658","00:01:56,092",DANIEL MOLLOY,"A merchant vessel,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,37,1,"00:01:56,103","00:01:58,305",DANIEL MOLLOY,"newly christened and headed for Europe,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,38,1,"00:01:58,562","00:02:01,798",DANIEL MOLLOY,ready to begin the adventure of our lives.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,39,1,"00:02:01,932","00:02:04,335",LOUIS DE POINTE DU LAC,"Well, you didn't kill Lestat.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,40,1,"00:02:04,346","00:02:07,916",LOUIS DE POINTE DU LAC,You chose Lestat over her time and time again.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.66; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,41,1,"00:02:08,171","00:02:09,873",LOUIS DE POINTE DU LAC,And you're still Louis the pimp,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,42,1,"00:02:09,942","00:02:12,145",LOUIS DE POINTE DU LAC,paying a whore to sit in a room and talk with you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,43,1,"00:02:12,279","00:02:13,502",DANIEL MOLLOY,This session is over.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,44,1,"00:02:13,513","00:02:15,047",LOUIS DE POINTE DU LAC,Louis can sometimes act up.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.54; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,45,1,"00:02:15,182","00:02:16,783",LOUIS DE POINTE DU LAC,I protect him from himself.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,46,1,"00:02:16,916","00:02:19,486",DANIEL MOLLOY,What was that you said about memory?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,47,1,"00:02:19,619","00:02:21,921",ARMAND,"A monster, was it?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | CLAUDIA | DANIEL MOLLOY
S02E01,48,1,"00:02:22,054","00:02:27,560",LOUIS DE POINTE DU LAC,"Daniel Malloy, I'd like you to meet the vampire Armand,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.85; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,49,1,"00:02:27,694","00:02:29,128",LOUIS DE POINTE DU LAC,the love of my life.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.85; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,51,1,"00:03:17,510","00:03:20,680",DANIEL MOLLOY,"She writes here, ""I do not dream.""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,52,1,"00:03:21,981","00:03:23,816",LOUIS DE POINTE DU LAC,I can confirm that.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,53,1,"00:03:25,151","00:03:26,853",DANIEL MOLLOY,"At least, that's what she said to me once",uncertain,best contextual candidate from text-only sources,recognition_margin=0.81; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,54,1,"00:03:27,019","00:03:29,222",DANIEL MOLLOY,"when I was talking about one of my dreams,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.81; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,55,1,"00:03:30,156","00:03:32,859",LOUIS DE POINTE DU LAC,which were erratic and often in those years.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,56,1,"00:03:37,830","00:03:39,866",LOUIS DE POINTE DU LAC,"Of course, she might have said that to shut me up,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,57,1,"00:03:39,999","00:03:42,502",LOUIS DE POINTE DU LAC,"but yet she writes it here,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,58,1,"00:03:42,669","00:03:44,371",LOUIS DE POINTE DU LAC,so let's believe it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,59,1,"00:03:45,615","00:03:46,662",DANIEL MOLLOY,Let's.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,60,1,"00:03:50,042","00:03:51,711",ARMAND,She continues.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,61,1,"00:03:53,346","00:03:55,882",LOUIS DE POINTE DU LAC,"""We traveled light in our ancestral home.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,62,1,"00:03:57,784","00:03:59,252",LOUIS DE POINTE DU LAC,"We slept in the earth,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,63,1,"00:04:00,186","00:04:02,154",ARMAND,took circuitous routes around the mad army,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,64,1,"00:04:02,322","00:04:04,791",ARMAND,"goose-stepping its way towards Mother Russia.""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,65,1,"00:04:04,957","00:04:09,195",LOUIS DE POINTE DU LAC,Some would say a poorly timed European holiday.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,66,1,"00:04:09,362","00:04:10,397",ARMAND,Disregard.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,67,1,"00:04:11,063","00:04:12,365",LOUIS DE POINTE DU LAC,Not for Claudia.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,68,1,"00:04:31,250","00:04:32,819",LOUIS DE POINTE DU LAC,"All those years,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,69,1,"00:04:32,985","00:04:35,322",LOUIS DE POINTE DU LAC,scouring libraries for evidence of our kind.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,70,1,"00:04:35,488","00:04:38,391",ARMAND,She wasn't going to let humanity's ideological rift,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,71,1,"00:04:38,558","00:04:39,581",ARMAND,delay her.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,72,1,"00:04:46,999","00:04:49,602",LOUIS DE POINTE DU LAC,And the horrors we walked over every night.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.64; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,73,1,"00:04:52,772","00:04:55,775",ARMAND,The precision of trains speeding to atrocity.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,74,1,"00:04:57,377","00:04:59,446",ARMAND,They only calcified her determination,uncertain,best contextual candidate from text-only sources,recognition_margin=0.38; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,75,1,"00:04:59,612","00:05:01,448",ARMAND,to find others she could better relate to.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.38; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,76,1,"00:05:04,917","00:05:07,454",DANIEL MOLLOY,"And re-reading these pages,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.95; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,77,1,"00:05:07,620","00:05:11,791",DANIEL MOLLOY,it's clear she didn't think I qualified any longer.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.95; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,78,1,"00:05:17,430","00:05:20,600",LOUIS DE POINTE DU LAC,Can you imagine never dreaming?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,79,1,"00:05:22,234","00:05:24,270",ARMAND,Would you look forward to sleep?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,80,1,"00:05:25,605","00:05:29,275",LOUIS DE POINTE DU LAC,Or would it terrify you when the day broke?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.20; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,81,1,"00:05:29,409","00:05:31,277",ARMAND,Or is it the sleep of an infant?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | CLAUDIA | LOUIS DE POINTE DU LAC
S02E01,82,1,"00:05:32,545","00:05:33,980",DANIEL MOLLOY,Tabula rasa.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,LOUIS DE POINTE DU LAC | CLAUDIA | ARMAND
S02E01,83,1,"00:05:36,248","00:05:38,951",LOUIS DE POINTE DU LAC,"Once again, that's the voice of a vampire - Armand,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,84,1,"00:05:39,085","00:05:42,655",LOUIS DE POINTE DU LAC,but continue to disregard it as he remains off the record.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,85,1,"00:05:42,789","00:05:44,190",ARMAND,"It's Louis' interview, Mr. Molloy.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,86,1,"00:05:44,323","00:05:47,494",DANIEL MOLLOY,You're at the table.,high,direct-address response context,,English,,
S02E01,86,2,"00:05:44,323","00:05:47,494",LOUIS DE POINTE DU LAC,I'm in our dining room.,uncertain,best contextual candidate from text-only sources,recognition_margin=2.02; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,87,1,"00:05:48,766","00:05:50,262",LOUIS DE POINTE DU LAC,You're not dining.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.92; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,88,1,"00:05:50,273","00:05:52,841",LOUIS DE POINTE DU LAC,An ancient doesn't need the blood as often as the young do.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,89,1,"00:05:53,099","00:05:56,135",ARMAND,Intriguing and disregarding.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,90,1,"00:06:38,611","00:06:42,682",ARMAND,"She had stowed us away in ships, trains and wagons.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,91,1,"00:06:45,051","00:06:47,954",DANIEL MOLLOY,She had asked the desperate farmers and rationed soldiers,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,92,1,"00:06:48,120","00:06:51,057",DANIEL MOLLOY,to teach her their languages before she killed them.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,93,1,"00:06:52,792","00:06:54,360",LOUIS DE POINTE DU LAC,And when she had cobbled together,uncertain,best contextual candidate from text-only sources,recognition_margin=0.51; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,94,1,"00:06:54,494","00:06:56,395",LOUIS DE POINTE DU LAC,"enough words and grammar,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.51; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,95,1,"00:06:57,329","00:06:58,731",ARMAND,she stopped asking.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | CLAUDIA
S02E01,96,1,"00:07:00,467","00:07:03,235",DANIEL MOLLOY,"Claudia was a thing of little indecision,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,97,1,"00:07:03,369","00:07:05,672",DANIEL MOLLOY,a manic tour guide.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,98,1,"00:07:05,838","00:07:10,076",DANIEL MOLLOY,"And any castle with ties to Vlad Tepes or Vlad Dracul,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,ARMAND | CLAUDIA | LOUIS DE POINTE DU LAC
S02E01,99,1,"00:07:10,242","00:07:12,745",DANIEL MOLLOY,"however slight, had to be explored.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,ARMAND | CLAUDIA | LOUIS DE POINTE DU LAC
S02E01,100,1,"00:07:12,912","00:07:15,214",LOUIS DE POINTE DU LAC,"And I endured it all for Claudia,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,101,1,"00:07:15,381","00:07:19,051",LOUIS DE POINTE DU LAC,whose rage toward me and my refusal to burn Lestat,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,102,1,"00:07:19,218","00:07:21,954",LOUIS DE POINTE DU LAC,had dulled into a bitter silence.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,103,1,"00:07:22,088","00:07:23,556",ARMAND,This war.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,104,1,"00:07:24,891","00:07:26,392",LOUIS DE POINTE DU LAC,It's affecting the blood.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.56; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,105,1,"00:07:29,061","00:07:30,597",LOUIS DE POINTE DU LAC,"Been drinking misery,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,106,1,"00:07:31,764","00:07:32,932",ARMAND,hopelessness.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,107,1,"00:07:34,333","00:07:36,435",LOUIS DE POINTE DU LAC,"It's in the blood, we're taking it in.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.54; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,108,1,"00:07:37,436","00:07:38,805",LOUIS DE POINTE DU LAC,Taking it on.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.00; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
S02E01,109,1,"00:07:40,072","00:07:42,609",DANIEL MOLLOY,"I'm thinking that's why we can't get warm,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.55; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,110,1,"00:07:42,742","00:07:44,076",DANIEL MOLLOY,warm up.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.55; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | CLAUDIA
S02E01,111,1,"00:07:45,377","00:07:46,779",LOUIS DE POINTE DU LAC,You think that's it?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | ARMAND | CLAUDIA
S02E01,112,1,"00:07:53,252","00:07:54,954",ARMAND,"""Louis...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,113,1,"00:07:55,087","00:07:56,589",ARMAND,"did you say something?""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | CLAUDIA
S02E01,114,1,"00:07:59,726","00:08:01,460",LOUIS DE POINTE DU LAC,Thank you for asking.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | CLAUDIA | ARMAND
S02E01,115,1,"00:08:01,594","00:08:03,429",LOUIS DE POINTE DU LAC,"I did say something, Claudia.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.12; no episode audio used,English,,ARMAND | DANIEL MOLLOY | CLAUDIA
