episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E08,22,1,"00:01:26,337","00:01:27,910",LOUIS DE POINTE DU LAC,A sentence worse than death.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.97; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S02E08,23,1,"00:01:27,960","00:01:29,330",LESTAT DE LIONCOURT,You saved Louis.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.92; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LOUIS DE POINTE DU LAC
S02E08,23,2,"00:01:27,960","00:01:29,330",LOUIS DE POINTE DU LAC,Yes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E08,24,1,"00:01:29,380","00:01:32,580",LOUIS DE POINTE DU LAC,"No, no!",uncertain,best contextual candidate from text-only sources,recognition_margin=1.35; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | SANTIAGO
S02E08,24,2,"00:01:29,380","00:01:32,580",LESTAT DE LIONCOURT,But not her.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E08,25,1,"00:01:33,660","00:01:35,020",LOUIS DE POINTE DU LAC,I could not prevent it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E08,26,1,"00:01:37,014","00:01:38,830",LOUIS DE POINTE DU LAC,I could not prevent it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E08,28,1,"00:02:45,700","00:02:48,980",LOUIS DE POINTE DU LAC,"A quiet, easeful death.",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,29,1,"00:02:52,500","00:02:54,020",LOUIS DE POINTE DU LAC,What else would it be?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,30,1,"00:02:55,820","00:02:57,480",LOUIS DE POINTE DU LAC,I had nowhere to go.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.80; speaker_purity=1.00,English,,
S02E08,31,1,"00:03:00,100","00:03:01,620",LOUIS DE POINTE DU LAC,No one to talk to.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,32,1,"00:03:04,720","00:03:05,920",LOUIS DE POINTE DU LAC,She was dead.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,33,1,"00:03:08,160","00:03:09,220",LOUIS DE POINTE DU LAC,I knew it.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,34,1,"00:03:10,860","00:03:12,440",LOUIS DE POINTE DU LAC,Claudia was dead.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,35,1,"00:03:13,680","00:03:15,060",LOUIS DE POINTE DU LAC,I could feel it.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,36,1,"00:03:16,060","00:03:18,140",LOUIS DE POINTE DU LAC,Like I couldn't feel my hands...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,37,1,"00:03:19,520","00:03:20,900",LOUIS DE POINTE DU LAC,or my back.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,38,1,"00:03:23,210","00:03:25,120",LOUIS DE POINTE DU LAC,Like I could feel my heart...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,39,1,"00:03:27,780","00:03:29,840",LOUIS DE POINTE DU LAC,pumping slower every night.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,40,1,"00:03:31,480","00:03:34,510",LOUIS DE POINTE DU LAC,Or my broken arm resetting itself.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,41,1,"00:03:35,920","00:03:40,220",LOUIS DE POINTE DU LAC,"My ankles... healed in the coffin,",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,42,1,"00:03:41,200","00:03:43,520",LOUIS DE POINTE DU LAC,the flesh having...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,43,1,"00:03:43,550","00:03:47,000",LOUIS DE POINTE DU LAC,circled around the insulating rocks of my death bed.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,44,1,"00:03:50,160","00:03:54,980",DANIEL MOLLOY,"Are they still there, right now, in your feet?",high,episode 208 production-script OCR alignment,alignment_coverage=0.67; speaker_purity=1.00,English,,
S02E08,45,1,"00:03:55,020","00:03:58,310",LOUIS DE POINTE DU LAC,"If you took an X-ray, they'd look like little cancers.",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,46,1,"00:03:58,363","00:04:01,650",ARMAND,He could remove them anytime he wanted to.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,47,1,"00:04:03,200","00:04:04,410",DANIEL MOLLOY,Or maybe he has,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,48,1,"00:04:04,450","00:04:07,410",DANIEL MOLLOY,and he's been lying to you all these years for effect.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,49,1,"00:04:10,700","00:04:14,370",DANIEL MOLLOY,What were the consequences of you saving Louis?,high,episode 208 production-script OCR alignment,alignment_coverage=0.75; speaker_purity=1.00,English,,
S02E08,50,1,"00:04:16,530","00:04:17,800",ARMAND,Demotion.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,51,1,"00:04:19,010","00:04:20,160",ARMAND,Ridicule.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,52,1,"00:04:21,490","00:04:24,180",ARMAND,Santiago had suspected I had rigged the audience,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,53,1,"00:04:24,230","00:04:26,290",ARMAND,to spare Louis's life.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,54,1,"00:04:26,340","00:04:28,360",ARMAND,So he made certain I would not forget,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,55,1,"00:04:28,400","00:04:31,430",ARMAND,my insubordination as part of my penance.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,56,1,"00:04:33,600","00:04:35,580",LOUIS DE POINTE DU LAC,Darkness was delirium.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,57,1,"00:04:37,840","00:04:39,740",LOUIS DE POINTE DU LAC,I tried to paint alternatives.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,58,1,"00:04:43,890","00:04:47,100",LOUIS DE POINTE DU LAC,Lucid what ifs.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,59,1,"00:04:47,140","00:04:50,440",LOUIS DE POINTE DU LAC,Wear a different suit the night you meet Lestat at the Fair Play.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,60,1,"00:04:51,820","00:04:54,490",LOUIS DE POINTE DU LAC,Snatch the piece of candy back from the barber,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,61,1,"00:04:54,520","00:04:56,040",LOUIS DE POINTE DU LAC,when you're seven years old.,high,episode 208 production-script OCR alignment,alignment_coverage=0.40; speaker_purity=1.00,English,,
S02E08,62,1,"00:04:57,800","00:05:00,290",LOUIS DE POINTE DU LAC,Would I have been stronger sooner?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,63,1,"00:05:01,400","00:05:05,000",LOUIS DE POINTE DU LAC,Would I have resisted Lestat two decades later?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,64,1,"00:05:08,190","00:05:09,960",LOUIS DE POINTE DU LAC,Snatch the candy!,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,65,1,"00:05:12,187","00:05:14,130",LOUIS DE POINTE DU LAC,Be the man in the different suit.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,66,1,"00:05:17,820","00:05:19,890",LOUIS DE POINTE DU LAC,"But the suit changes nothing,",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,67,1,"00:05:22,250","00:05:23,350",LOUIS DE POINTE DU LAC,and again...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,68,1,"00:05:24,825","00:05:27,520",LOUIS DE POINTE DU LAC,I'm kissing Lestat on the altar.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,69,1,"00:05:30,620","00:05:33,200",LOUIS DE POINTE DU LAC,"I'm killing Lestat, but won't burn him.",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,70,1,"00:05:35,878","00:05:37,950",LOUIS DE POINTE DU LAC,I'm dragged off stage...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,71,1,"00:05:40,290","00:05:41,980",LOUIS DE POINTE DU LAC,and buried alive.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E08,72,1,"00:05:44,360","00:05:46,250",ARMAND,Penny candy's not the answer.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | LESTAT DE LIONCOURT
S02E08,73,1,"00:05:51,180","00:05:53,010",LOUIS DE POINTE DU LAC,Claudia is dead.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.13; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E08,74,1,"00:05:55,750","00:05:58,760",LOUIS DE POINTE DU LAC,The worst nights were the pragmatic ones.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,75,1,"00:05:59,620","00:06:01,890",LOUIS DE POINTE DU LAC,A rock shifts by my knee.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,76,1,"00:06:01,940","00:06:04,590",LOUIS DE POINTE DU LAC,Could I make another rock move?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,77,1,"00:06:04,640","00:06:06,540",LOUIS DE POINTE DU LAC,Could I free my knee,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,78,1,"00:06:06,560","00:06:09,980",LOUIS DE POINTE DU LAC,to exploit the craftsmanship of the coffin?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,79,1,"00:06:11,100","00:06:13,290",LOUIS DE POINTE DU LAC,But it was all ravings.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.80; speaker_purity=1.00,English,,
S02E08,80,1,"00:06:13,340","00:06:15,580",LOUIS DE POINTE DU LAC,The rock hadn't moved.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,81,1,"00:06:15,620","00:06:17,740",LOUIS DE POINTE DU LAC,The craftsmanship was solid.,high,episode 208 production-script OCR alignment,alignment_coverage=0.75; speaker_purity=1.00,English,,
S02E08,82,1,"00:06:18,560","00:06:20,060",LOUIS DE POINTE DU LAC,Claudia is dead.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.13; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E08,83,1,"00:06:21,450","00:06:25,370",ARMAND,"When a vampire starts screaming from starvation,",high,episode 208 production-script OCR alignment,alignment_coverage=0.71; speaker_purity=1.00,English,,
S02E08,84,1,"00:06:25,420","00:06:27,620",ARMAND,he hasn't much time left.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.80; speaker_purity=1.00,English,,
S02E08,85,1,"00:06:27,670","00:06:30,030",LOUIS DE POINTE DU LAC,I didn't know I was screaming.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,86,1,"00:06:31,620","00:06:34,210",LOUIS DE POINTE DU LAC,I had no energy to scream.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,87,1,"00:06:36,100","00:06:38,480",LOUIS DE POINTE DU LAC,If I had I would have used it,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,88,1,"00:06:38,520","00:06:41,680",LOUIS DE POINTE DU LAC,"to ignite the clothes on my body, self-immolate.",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,89,1,"00:06:44,200","00:06:46,300",LOUIS DE POINTE DU LAC,What was left to endure for?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,90,1,"00:06:47,760","00:06:49,330",LOUIS DE POINTE DU LAC,Claudia is dead.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,91,1,"00:06:54,498","00:06:56,406",LOUIS DE POINTE DU LAC,"Good day, master.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.64; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S02E08,92,1,"00:06:56,430","00:06:58,860",ARMAND,"And as Louis withered away,",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,93,1,"00:06:58,919","00:07:01,950",ARMAND,life in the theater returned to abnormal.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.86; speaker_purity=1.00,English,,
S02E08,94,1,"00:07:03,040","00:07:05,000",ARMAND,"The old plays were remounted,",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,95,1,"00:07:05,759","00:07:08,330",ARMAND,"the pack hunts revitalized,",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,96,1,"00:07:08,387","00:07:13,260",ARMAND,all under the increasingly self-satisfied eye of Santiago.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,97,1,"00:07:13,310","00:07:14,860",DANIEL MOLLOY,You ruined his play.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,98,1,"00:07:14,900","00:07:17,590",DANIEL MOLLOY,They didn't get to kill Louis on stage.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,99,1,"00:07:17,646","00:07:21,360",ARMAND,And Santiago improvised a worse death.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,100,1,"00:07:21,410","00:07:23,470",ARMAND,He had outwitted me...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,101,1,"00:07:24,760","00:07:26,520",ARMAND,hurt me deeply.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,102,1,"00:07:27,800","00:07:30,150",ARMAND,And I played up that hurt.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,103,1,"00:07:30,880","00:07:34,480",ARMAND,My subjugation cemented his power amongst the coven.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,104,1,"00:07:34,530","00:07:37,110",DANIEL MOLLOY,So how did you get him out?,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,105,1,"00:07:40,740","00:07:43,720",ARMAND,I placed a sacrifice in an old vault coffin.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,106,1,"00:07:43,770","00:07:45,500",ARMAND,Swapped that coffin for Louis's.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.80; speaker_purity=1.00,English,,
S02E08,107,1,"00:07:47,060","00:07:49,290",ARMAND,"I was the defeated vampire, Mr. Molloy.",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,108,1,"00:07:50,840","00:07:52,300",ARMAND,No one was looking.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,109,1,"00:07:53,700","00:07:55,210",DANIEL MOLLOY,Uh-huh.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,110,1,"00:07:56,440","00:08:00,640",LOUIS DE POINTE DU LAC,Does anyone ever ask Lazarus if he wanted to be woken?,high,episode 208 production-script OCR alignment,alignment_coverage=0.64; speaker_purity=1.00,English,,
S02E08,111,1,"00:08:03,110","00:08:04,970",DANIEL MOLLOY,I don't read the Bible much anymore.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.91; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | SANTIAGO
S02E08,112,1,"00:08:05,020","00:08:07,650",DANIEL MOLLOY,No one gives a shit about Lazarus's point of view,high,episode 208 production-script OCR alignment,alignment_coverage=0.70; speaker_purity=1.00,English,,
S02E08,113,1,"00:08:07,680","00:08:09,480",DANIEL MOLLOY,is what I remember.,high,episode 208 production-script OCR alignment,alignment_coverage=0.70; speaker_purity=1.00,English,,
S02E08,114,1,"00:08:09,531","00:08:11,370",LOUIS DE POINTE DU LAC,I tasted the blood.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,115,1,"00:08:11,420","00:08:12,951",LOUIS DE POINTE DU LAC,I knew it was his.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,116,1,"00:08:13,600","00:08:17,400",LOUIS DE POINTE DU LAC,"""Why?"" I thought, ""Claudia is dead.""",confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.83; speaker_purity=1.00,English,,
S02E08,117,1,"00:08:17,456","00:08:19,190",LOUIS DE POINTE DU LAC,I was dead.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,118,1,"00:08:21,501","00:08:23,910",LOUIS DE POINTE DU LAC,I was dead.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,119,1,"00:08:25,839","00:08:27,410",LOUIS DE POINTE DU LAC,But my rage...,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,120,1,"00:08:29,843","00:08:33,150",LOUIS DE POINTE DU LAC,My rage had risen.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,121,1,"00:08:35,380","00:08:38,850",LOUIS DE POINTE DU LAC,Followed closely behind by my madness.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E08,122,1,"00:08:40,760","00:08:43,440",LOUIS DE POINTE DU LAC,"They moved from shadow to shadow,",confirmed,episode 208 production-script OCR alignment,alignment_coverage=0.83; speaker_purity=1.00,English,,
S02E08,123,1,"00:08:43,490","00:08:46,440",LOUIS DE POINTE DU LAC,towards the cemetery in Montmartre.,confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,124,1,"00:08:46,480","00:08:49,690",LOUIS DE POINTE DU LAC,"Why that place, it wasn't certain.",confirmed,episode 208 production-script OCR alignment,alignment_coverage=1.00; speaker_purity=1.00,English,,
S02E08,125,1,"00:08:51,360","00:08:55,500",LOUIS DE POINTE DU LAC,It wasn't safe to return to the apartment.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.70; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LESTAT DE LIONCOURT
