episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S03E06,24,1,"00:00:47,656","00:00:48,526",LESTAT DE LIONCOURT,I'm hurting Louis?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.98; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | ARMAND
S03E06,25,1,"00:00:48,700","00:00:50,050",LOUIS DE POINTE DU LAC,I carried her home.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S03E06,26,1,"00:00:50,224","00:00:51,660",ARMAND,I made you turn her.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,27,1,"00:00:51,834","00:00:52,878",LOUIS DE POINTE DU LAC,Don't know why I bother.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S03E06,28,1,"00:00:53,009","00:00:54,228",LOUIS DE POINTE DU LAC,Never been about me!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.59; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,29,1,"00:00:54,402","00:00:55,707",LOUIS DE POINTE DU LAC,You chose Lestat over her,uncertain,best contextual candidate from text-only sources,recognition_margin=1.46; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,30,1,"00:00:55,881","00:00:57,927",LOUIS DE POINTE DU LAC,time and time again.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.46; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,31,1,"00:00:58,058","00:00:59,885",LESTAT DE LIONCOURT,You cursed her into the darkness.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.56; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E06,32,1,"00:01:16,250","00:01:18,687",ARMAND,"You are listening to ""The Failures,""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,33,1,"00:01:18,817","00:01:21,864",ARMAND,"Album 52, Side A.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,34,1,"00:01:24,519","00:01:28,087",ARMAND,At the intersections of my many selves--,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,35,1,"00:01:28,088","00:01:32,701",ARMAND,"the stutterer, the ape,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,36,1,"00:01:32,788","00:01:37,358",ARMAND,"the actor, the keeper,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,37,1,"00:01:37,445","00:01:41,013",ARMAND,"the tourist,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,38,1,"00:01:41,101","00:01:44,191",ARMAND,"the recluse,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,39,1,"00:01:44,321","00:01:49,326",ARMAND,"the rock star,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,40,1,"00:01:49,413","00:01:52,982",ARMAND,the nesting dolls of identity--,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,41,1,"00:01:53,069","00:01:58,466",ARMAND,"there is a period of stasis, a hibernation in shabby robe.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,42,1,"00:01:58,553","00:02:01,991",DANIEL MOLLOY,The autumn of 2025 was one of these periods.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S03E06,43,1,"00:02:02,122","00:02:04,166",LOUIS DE POINTE DU LAC,"At the time, I thought it a bow",uncertain,best contextual candidate from text-only sources,recognition_margin=0.38; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | DANIEL MOLLOY
S03E06,44,1,"00:02:04,167","00:02:06,691",LOUIS DE POINTE DU LAC,on the goodbye box of Lestat.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.38; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | DANIEL MOLLOY
S03E06,45,1,"00:02:06,822","00:02:11,696",DANIEL MOLLOY,"But here I am, dictating for you,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S03E06,46,1,"00:02:11,827","00:02:14,743",DANIEL MOLLOY,still Lestat.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S03E06,47,1,"00:02:14,873","00:02:17,180",LOUIS DE POINTE DU LAC,"I was back in my halfway home of Montreal,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,48,1,"00:02:17,311","00:02:19,138",LOUIS DE POINTE DU LAC,back in hiding across the street,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,49,1,"00:02:19,139","00:02:21,052",LOUIS DE POINTE DU LAC,"from my vampire band,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,50,1,"00:02:21,053","00:02:24,056",LOUIS DE POINTE DU LAC,bizarrely back rehearsing a memorial show,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,51,1,"00:02:24,144","00:02:25,797",LOUIS DE POINTE DU LAC,for myself and the vampiric ears,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,52,1,"00:02:25,884","00:02:28,060",LOUIS DE POINTE DU LAC,I had reworked the album for.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,53,1,"00:02:28,191","00:02:30,498",LOUIS DE POINTE DU LAC,"Two years to the day, we formed.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,54,1,"00:02:30,628","00:02:33,631",LOUIS DE POINTE DU LAC,"Now a dark, gifted quartet.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S03E06,55,1,"00:02:33,718","00:02:36,939",ARMAND,But Larry's then mysterious suicide wove itself,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,56,1,"00:02:37,069","00:02:40,377",ARMAND,"into our bond, and the Vampire Alex became",uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,57,1,"00:02:40,464","00:02:43,772",ARMAND,the muted center of a haunted reunion.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,58,1,"00:02:43,902","00:02:46,078",LESTAT DE LIONCOURT,Early risers like us are few.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | ARMAND
S03E06,59,1,"00:02:46,166","00:02:49,038",LOUIS DE POINTE DU LAC,You should take advantage of the head start.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.80; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S03E06,60,1,"00:02:49,125","00:02:50,866",ARMAND,City's already swamped with vampires.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC
S03E06,61,1,"00:02:53,564","00:02:55,566",LESTAT DE LIONCOURT,See you at rehearsal.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | ARMAND
S03E06,62,1,"00:02:59,875","00:03:01,528",LOUIS DE POINTE DU LAC,Hello there.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S03E06,63,1,"00:03:01,529","00:03:05,576",LOUIS DE POINTE DU LAC,"Me again, in a car, on my way to Moisant Field.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,64,1,"00:03:05,663","00:03:07,230",LOUIS DE POINTE DU LAC,If you're having second thoughts--,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,65,1,"00:03:07,361","00:03:09,101",LOUIS DE POINTE DU LAC,and you should be having them--,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,66,1,"00:03:09,232","00:03:10,581",LOUIS DE POINTE DU LAC,let me know 'fore I pass security.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,67,1,"00:03:11,930","00:03:13,975",DANIEL MOLLOY,'Cause if I get on that plane--,uncertain,best contextual candidate from text-only sources,recognition_margin=0.31; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S03E06,68,1,"00:03:17,980","00:03:20,243",DANIEL MOLLOY,I was just listening to your voice message.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.40; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | ARMAND
S03E06,69,1,"00:03:20,330","00:03:21,679",LESTAT DE LIONCOURT,How was customs?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | ARMAND
S03E06,70,1,"00:03:21,766","00:03:23,942",DANIEL MOLLOY,Still in it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.54; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S03E06,70,2,"00:03:21,766","00:03:23,942",LESTAT DE LIONCOURT,"Oh, dear.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | DANIEL MOLLOY
S03E06,71,1,"00:03:24,073","00:03:26,335",DANIEL MOLLOY,Gotta get on that global entry.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.91; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S03E06,72,1,"00:03:26,336","00:03:28,730",DANIEL MOLLOY,We still on for the midnight? - We are.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E06,73,1,"00:03:28,817","00:03:30,558",ARMAND,I have a driver waiting for you at baggage,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,74,1,"00:03:30,688","00:03:32,342",ARMAND,and a room at Auberge du Vieux-Port,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,75,1,"00:03:32,429","00:03:33,604",ARMAND,for your comforts.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,76,1,"00:03:33,735","00:03:35,954",LESTAT DE LIONCOURT,You have dem items we discussed?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,ARMAND | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,77,1,"00:03:36,085","00:03:37,478",LOUIS DE POINTE DU LAC,I do.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
S03E06,78,1,"00:03:37,565","00:03:39,001",LOUIS DE POINTE DU LAC,"OK, then.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S03E06,79,1,"00:03:39,088","00:03:41,785",LOUIS DE POINTE DU LAC,I'ma need two hours in the room alone.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,80,1,"00:03:41,786","00:03:44,485",LESTAT DE LIONCOURT,Leave a key.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E06,81,1,"00:03:44,615","00:03:47,182",ARMAND,"The album had fallen flat with mortals,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,82,1,"00:03:47,183","00:03:49,403",ARMAND,but the songs quickly became a rallying,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,83,1,"00:03:49,533","00:03:52,928",ARMAND,"for the disastrous movement, the Great Conversion.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S03E06,84,1,"00:03:53,015","00:03:56,060",LESTAT DE LIONCOURT,"And now 50,000 vampires were descending upon Montreal",uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LOUIS DE POINTE DU LAC
S03E06,85,1,"00:03:56,061","00:03:57,889",LESTAT DE LIONCOURT,to hear me sing it live.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LOUIS DE POINTE DU LAC
S03E06,86,1,"00:03:57,976","00:04:01,850",LESTAT DE LIONCOURT,Lestat's final gift to the Vampiress Gabriella.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LOUIS DE POINTE DU LAC
S03E06,87,1,"00:04:01,937","00:04:04,374",DANIEL MOLLOY,Obligations met.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S03E06,88,1,"00:04:04,505","00:04:09,291",LOUIS DE POINTE DU LAC,"Good luck and fuck off, everyone, everywhere.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | DANIEL MOLLOY
S03E06,89,1,"00:04:10,946","00:04:14,035",LESTAT DE LIONCOURT,"The future, my new distraction.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | ARMAND
S03E06,90,1,"00:04:14,036","00:04:16,037",LOUIS DE POINTE DU LAC,Who next?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,91,1,"00:04:16,038","00:04:17,866",DANIEL MOLLOY,How next?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S03E06,92,1,"00:04:17,953","00:04:20,782",LOUIS DE POINTE DU LAC,"I was tying off loose ends,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | DANIEL MOLLOY
S03E06,93,1,"00:04:20,869","00:04:26,483",LOUIS DE POINTE DU LAC,"coming out of a coma, feeling alive.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | DANIEL MOLLOY
S03E06,94,1,"00:04:26,570","00:04:28,615",DANIEL MOLLOY,Or maybe it was him.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.47; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S03E06,95,1,"00:04:28,616","00:04:31,748",LOUIS DE POINTE DU LAC,I don't think we should do this.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.09; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S03E06,96,1,"00:04:31,749","00:04:34,273",LOUIS DE POINTE DU LAC,It's a bad idea.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,97,1,"00:04:34,274","00:04:37,538",LESTAT DE LIONCOURT,It's a terrible idea.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LOUIS DE POINTE DU LAC
S03E06,98,1,"00:04:37,625","00:04:39,322",ARMAND,Was the coffin uncomfortable?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | DANIEL MOLLOY
S03E06,99,1,"00:04:39,453","00:04:42,063",DANIEL MOLLOY,"Yeah, I don't sleep in coffins much now.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | ARMAND
S03E06,100,1,"00:04:42,064","00:04:43,717",DANIEL MOLLOY,It's a Hastens.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT
S03E06,100,2,"00:04:42,064","00:04:43,717",LOUIS DE POINTE DU LAC,It's not the coffin.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | LESTAT DE LIONCOURT | DANIEL MOLLOY
S03E06,101,1,"00:04:43,718","00:04:46,241",LOUIS DE POINTE DU LAC,The coffin's good.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | ARMAND
S03E06,102,1,"00:04:46,242","00:04:47,809",LOUIS DE POINTE DU LAC,We should cancel.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | ARMAND
S03E06,103,1,"00:04:47,896","00:04:49,027",DANIEL MOLLOY,Cancel the dinner?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LESTAT DE LIONCOURT | ARMAND | LOUIS DE POINTE DU LAC
S03E06,104,1,"00:04:49,114","00:04:50,594",LESTAT DE LIONCOURT,Not the dinner. Her.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | DANIEL MOLLOY
S03E06,105,1,"00:04:50,681","00:04:52,335",LESTAT DE LIONCOURT,"Oh, the bad idea.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | ARMAND
S03E06,105,2,"00:04:50,681","00:04:52,335",DANIEL MOLLOY,Yeah.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | LESTAT DE LIONCOURT
S03E06,106,1,"00:04:52,466","00:04:53,989",LOUIS DE POINTE DU LAC,Because we should cancel the dinner too.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,DANIEL MOLLOY | ARMAND | LESTAT DE LIONCOURT
